log_id,noted_date,temp,out_in,noted_time
61125_ff4f284e,17-10-2018,38,Out, 21:35
61122_382874d8,17-10-2018,37,Out, 21:34
61123_a80b8ec9,17-10-2018,38,Out, 21:34
71850_65a54dc0,17-10-2018,38,Out, 21:34
61126_d1a503e0,17-10-2018,37,Out, 21:34
61120_79fbf16f,17-10-2018,37,Out, 21:34
61121_50d11933,17-10-2018,37,Out, 21:34
68100_15cf67e9,17-10-2018,37,Out, 21:34
68865_bac091e8,17-10-2018,38,Out, 21:34
61116_b69d8afc,17-10-2018,38,Out, 21:34
61115_c1c86f56,17-10-2018,38,Out, 21:34
61114_df2a419c,17-10-2018,38,Out, 21:34
61113_fd72831e,17-10-2018,38,Out, 21:34
61112_d28560a7,17-10-2018,38,Out, 21:34
69231_0f0cd3ae,17-10-2018,38,Out, 21:34
61110_bad2f072,17-10-2018,38,Out, 21:34
61111_a651bc90,17-10-2018,38,Out, 21:34
63709_e9fd2f7e,17-10-2018,38,Out, 21:34
61109_a1388a89,17-10-2018,38,Out, 21:34
72552_0504ada5,17-10-2018,38,Out, 21:34
71465_7addb1a3,17-10-2018,38,Out, 21:33
61108_7442ad2f,17-10-2018,38,Out, 21:33
61104_94cc30fc,17-10-2018,38,Out, 21:33
61106_64ec9ac9,17-10-2018,38,Out, 21:33
61103_85c66308,17-10-2018,37,Out, 21:33
61102_6c53834c,17-10-2018,38,Out, 21:33
61105_a9fd760e,17-10-2018,38,Out, 21:33
61099_35f8b3a9,17-10-2018,38,Out, 21:33
61100_fb555651,17-10-2018,38,Out, 21:33
72349_52dd5752,17-10-2018,38,Out, 21:33
61098_a06a0098,17-10-2018,38,Out, 21:33
61097_fb5e9984,17-10-2018,38,Out, 21:33
61101_eaed22f0,17-10-2018,38,Out, 21:33
61096_6d64ed3a,17-10-2018,38,Out, 21:33
72417_fef765ff,17-10-2018,38,Out, 21:33
69695_f9203b90,17-10-2018,38,Out, 21:33
71549_91d29a33,17-10-2018,38,Out, 21:33
61094_95927a09,17-10-2018,38,Out, 21:33
61093_4e975259,17-10-2018,38,Out, 21:33
61095_8d132339,17-10-2018,38,Out, 21:32
71717_bea9541f,17-10-2018,38,Out, 21:32
68715_1f90962f,17-10-2018,38,Out, 21:32
61089_a18e7bba,17-10-2018,38,Out, 21:32
70778_c75e4a4b,17-10-2018,38,Out, 21:32
61087_164e29c5,17-10-2018,38,Out, 21:32
72702_49c8baac,17-10-2018,38,Out, 21:32
61084_edaf21d8,17-10-2018,38,Out, 21:32
61083_4becb67a,17-10-2018,37,Out, 21:32
68059_53ab5403,17-10-2018,38,Out, 21:32
61086_278e03c1,17-10-2018,38,Out, 21:32
71106_e8afe348,17-10-2018,38,Out, 21:32
61081_917fbb07,17-10-2018,38,Out, 21:32
68883_433036fe,17-10-2018,38,Out, 21:32
66170_4a59bf00,17-10-2018,38,Out, 21:32
61079_d5ef11f0,17-10-2018,39,Out, 21:32
72512_e1f77bdd,17-10-2018,38,Out, 21:32
69022_ce11fb38,17-10-2018,38,Out, 21:31
69233_70c99c96,17-10-2018,38,Out, 21:31
61076_a3881e20,17-10-2018,38,Out, 21:31
67557_0214962d,17-10-2018,38,Out, 21:31
69842_1538f3a6,17-10-2018,37,Out, 21:31
72724_a1707c04,17-10-2018,39,Out, 21:31
61075_74841a5f,17-10-2018,38,Out, 21:31
65787_2035937a,17-10-2018,38,Out, 21:31
61078_eab86b1a,17-10-2018,38,Out, 21:31
68876_1f1b92e2,17-10-2018,38,Out, 21:31
61073_4b9ba290,17-10-2018,38,Out, 21:31
70099_6b280d84,17-10-2018,38,Out, 21:31
61072_f6e35f7d,17-10-2018,38,Out, 21:31
61071_f2dbc5e9,17-10-2018,38,Out, 21:31
61069_860c4de4,17-10-2018,38,Out, 21:31
61070_902bc52a,17-10-2018,38,Out, 21:31
61068_0151fe7c,17-10-2018,38,Out, 21:31
61074_654583e0,17-10-2018,38,Out, 21:31
61066_846ecbe2,17-10-2018,38,Out, 21:31
61065_34ee8aa3,17-10-2018,38,Out, 21:31
64734_7e1442a4,17-10-2018,38,Out, 21:31
70296_cb7d48c9,17-10-2018,38,Out, 21:30
61062_33fa0c60,17-10-2018,38,Out, 21:30
61061_694c6f58,17-10-2018,38,Out, 21:30
61064_a3bbec47,17-10-2018,38,Out, 21:30
61060_4c920b00,17-10-2018,38,Out, 21:30
61057_1a839062,17-10-2018,38,Out, 21:30
70096_248556a9,17-10-2018,38,Out, 21:30
68242_38295784,17-10-2018,37,Out, 21:30
68531_75b9715f,17-10-2018,38,Out, 21:30
61196_26144a25,17-10-2018,38,Out, 21:30
72715_4da985f3,17-10-2018,38,Out, 21:30
68476_7f5df15a,17-10-2018,38,Out, 21:30
61053_3b566f5f,17-10-2018,37,Out, 21:30
61054_5d530cdf,17-10-2018,38,Out, 21:30
61051_32160865,17-10-2018,38,Out, 21:29
61058_17f53214,17-10-2018,38,Out, 21:29
61052_3b085dd5,17-10-2018,38,Out, 21:29
61049_a6db7825,17-10-2018,38,Out, 21:29
70140_c678f14e,17-10-2018,38,Out, 21:29
72092_fd87ad97,17-10-2018,38,Out, 21:29
61050_0d699c61,17-10-2018,38,Out, 21:29
61048_ef7e360b,17-10-2018,38,Out, 21:29
61046_b8f6cf27,17-10-2018,38,Out, 21:29
61047_5ddcb884,17-10-2018,38,Out, 21:29
69313_b52b87ce,17-10-2018,38,Out, 21:29
61045_c2d91d51,17-10-2018,38,Out, 21:29
61085_1d3500e9,17-10-2018,36,Out, 21:29
61043_f8e8dbdd,17-10-2018,37,Out, 21:29
67739_0f5d6372,17-10-2018,38,Out, 21:29
61042_0bf4e5e8,17-10-2018,38,Out, 21:29
72568_fbfdf416,17-10-2018,38,Out, 21:29
61041_41835467,17-10-2018,38,Out, 21:29
61039_97e81d20,17-10-2018,38,Out, 21:29
69998_9e10f27d,17-10-2018,37,Out, 21:29
61040_5a412f3a,17-10-2018,38,Out, 21:29
61037_a4e6ae47,17-10-2018,37,Out, 21:28
65119_5644b244,17-10-2018,38,Out, 21:28
61036_0cbeadb5,17-10-2018,38,Out, 21:28
62099_59d9b4a3,17-10-2018,38,Out, 21:28
61035_18fb5fe6,17-10-2018,38,Out, 21:28
61033_a00610d4,17-10-2018,37,Out, 21:28
61118_7c5cb47f,17-10-2018,38,Out, 21:28
61034_268a104f,17-10-2018,38,Out, 21:28
71624_44b4e94d,17-10-2018,38,Out, 21:28
61032_3c4a230a,17-10-2018,38,Out, 21:28
61031_b6b0b701,17-10-2018,38,Out, 21:28
61028_70dc5404,17-10-2018,38,Out, 21:28
61030_7c24b39b,17-10-2018,38,Out, 21:28
61029_14e829af,17-10-2018,38,Out, 21:28
61038_33844ae7,17-10-2018,38,Out, 21:28
61022_788744b4,17-10-2018,38,Out, 21:28
61025_8fb8cbb8,17-10-2018,39,Out, 21:28
61023_0e0f9693,17-10-2018,38,Out, 21:28
70498_6723ddf5,17-10-2018,38,Out, 21:27
61021_2e2a38a5,17-10-2018,37,Out, 21:27
72108_2d69d7c4,17-10-2018,38,Out, 21:27
61026_7a82c848,17-10-2018,38,Out, 21:27
61019_21aef895,17-10-2018,39,Out, 21:27
61018_257b024e,17-10-2018,38,Out, 21:27
61017_c83f43d0,17-10-2018,38,Out, 21:27
61014_273de8b5,17-10-2018,38,Out, 21:27
61015_04a7952b,17-10-2018,39,Out, 21:27
72623_cc2a0085,17-10-2018,38,Out, 21:27
61013_bd13db84,17-10-2018,39,Out, 21:27
61012_a8b22b47,17-10-2018,39,Out, 21:27
61011_026c537c,17-10-2018,39,Out, 21:27
61010_449f89b0,17-10-2018,39,Out, 21:27
67687_7fcf6040,17-10-2018,39,Out, 21:27
61006_85539534,17-10-2018,38,Out, 21:27
61005_5ebcad2d,17-10-2018,39,Out, 21:27
61004_f4be6b26,17-10-2018,39,Out, 21:26
61003_e93dad4b,17-10-2018,39,Out, 21:26
61124_0237625e,17-10-2018,39,Out, 21:26
61000_4e7f9c3c,17-10-2018,39,Out, 21:26
60999_fd6b0e36,17-10-2018,39,Out, 21:26
60998_9bda9611,17-10-2018,39,Out, 21:26
61002_e5f0f6ae,17-10-2018,39,Out, 21:26
61001_f9f7f835,17-10-2018,38,Out, 21:26
61506_c15e2d0a,17-10-2018,39,Out, 21:26
68068_f1017f26,17-10-2018,39,Out, 21:26
60995_50158484,17-10-2018,39,Out, 21:26
72323_e19d1cbd,17-10-2018,39,Out, 21:26
68436_2d75740b,17-10-2018,39,Out, 21:26
60993_6ffde7b6,17-10-2018,39,Out, 21:26
60992_f9094f1d,17-10-2018,39,Out, 21:26
60990_2f354121,17-10-2018,39,Out, 21:26
68742_c4662a87,17-10-2018,39,Out, 21:25
71657_888282d2,17-10-2018,39,Out, 21:25
60994_fa85224b,17-10-2018,39,Out, 21:25
66634_df1a6b94,17-10-2018,39,Out, 21:25
68111_298bce71,17-10-2018,39,Out, 21:25
61149_1aa36eb9,17-10-2018,39,Out, 21:25
68571_b378306b,17-10-2018,39,Out, 21:25
71620_f4251fa7,17-10-2018,39,Out, 21:25
60987_e9964732,17-10-2018,39,Out, 21:25
69687_ac572290,17-10-2018,39,Out, 21:25
60996_4bc2c7d4,17-10-2018,39,Out, 21:25
66514_9655a1e6,17-10-2018,39,Out, 21:25
60985_ba6754fb,17-10-2018,39,Out, 21:25
60983_bcdb15aa,17-10-2018,39,Out, 21:25
60984_7bd9df59,17-10-2018,39,Out, 21:25
69420_1d1a4f62,17-10-2018,39,Out, 21:25
60982_02eac281,17-10-2018,39,Out, 21:25
60986_e212ab5c,17-10-2018,39,Out, 21:25
60980_8504d60c,17-10-2018,39,Out, 21:25
60979_30f7e9d9,17-10-2018,39,Out, 21:25
69406_a271ff5d,17-10-2018,39,Out, 21:25
60977_9d6468ee,17-10-2018,39,Out, 21:24
60978_c60df58d,17-10-2018,39,Out, 21:24
68355_fca6dac5,17-10-2018,39,Out, 21:24
61119_cda1ab14,17-10-2018,39,Out, 21:24
60975_9c7528bc,17-10-2018,39,Out, 21:24
71279_03e9a525,17-10-2018,39,Out, 21:24
60976_7871e652,17-10-2018,39,Out, 21:24
60974_e3754651,17-10-2018,40,Out, 21:24
60981_e1b7c579,17-10-2018,39,Out, 21:24
60971_4814a999,17-10-2018,39,Out, 21:24
72433_cf4122f9,17-10-2018,39,Out, 21:24
60973_127e044d,17-10-2018,39,Out, 21:24
60969_c51e8dcd,17-10-2018,39,Out, 21:24
60972_4bf18eab,17-10-2018,39,Out, 21:24
60991_9bc14843,17-10-2018,38,Out, 21:24
60965_8a2770ff,17-10-2018,39,Out, 21:24
69782_6c703774,17-10-2018,39,Out, 21:24
60967_e5e96c4c,17-10-2018,39,Out, 21:24
60964_d57d4eae,17-10-2018,39,Out, 21:24
60962_a63ab982,17-10-2018,39,Out, 21:24
69317_c9d4930a,17-10-2018,39,Out, 21:24
60960_5f3c8fef,17-10-2018,39,Out, 21:23
60961_f3d54c44,17-10-2018,39,Out, 21:23
60963_10e791be,17-10-2018,39,Out, 21:23
60997_ee651e19,17-10-2018,39,Out, 21:23
67002_5d5e0c9e,17-10-2018,39,Out, 21:23
71054_1dcb491b,17-10-2018,39,Out, 21:23
60957_48229710,17-10-2018,39,Out, 21:23
72575_19a0a9eb,17-10-2018,39,Out, 21:23
60956_40aadbf8,17-10-2018,39,Out, 21:23
60955_84173ce8,17-10-2018,39,Out, 21:23
60952_b4bc40a2,17-10-2018,39,Out, 21:23
64496_edc476b8,17-10-2018,39,Out, 21:23
60951_73a682ba,17-10-2018,39,Out, 21:23
61203_cba10f5f,17-10-2018,39,Out, 21:23
60948_29c124ca,17-10-2018,39,Out, 21:23
60945_28c665a3,17-10-2018,39,Out, 21:22
60954_2faf70a8,17-10-2018,40,Out, 21:22
68374_641e3ba1,17-10-2018,39,Out, 21:22
60944_9db58e35,17-10-2018,39,Out, 21:22
60941_be9a5bfe,17-10-2018,39,Out, 21:22
60947_1c9d4f26,17-10-2018,39,Out, 21:22
60942_68070e65,17-10-2018,39,Out, 21:22
60943_0538e210,17-10-2018,39,Out, 21:22
63918_1ab638c2,17-10-2018,39,Out, 21:22
60946_a502bcb2,17-10-2018,39,Out, 21:22
60939_0d1d81b5,17-10-2018,39,Out, 21:22
68062_b6ed9c0e,17-10-2018,39,Out, 21:22
60937_2ce7ba55,17-10-2018,39,Out, 21:22
67861_7cd0694f,17-10-2018,39,Out, 21:22
60938_e4a559cb,17-10-2018,40,Out, 21:22
67965_8ac134c2,17-10-2018,39,Out, 21:22
70657_0da07722,17-10-2018,39,Out, 21:22
60934_23c5e05a,17-10-2018,39,Out, 21:22
60940_4c13ab42,17-10-2018,39,Out, 21:22
67677_3c8842df,17-10-2018,39,Out, 21:22
67504_c12e1fb4,17-10-2018,39,Out, 21:22
72407_7d30b8fe,17-10-2018,39,Out, 21:21
60936_acb69336,17-10-2018,39,Out, 21:21
60930_b0da5b32,17-10-2018,39,Out, 21:21
71254_b5fe0f55,17-10-2018,39,Out, 21:21
60928_9de83a11,17-10-2018,39,Out, 21:21
60953_7affeaea,17-10-2018,39,Out, 21:21
64418_e77bb7fb,17-10-2018,38,Out, 21:21
60927_1e59110d,17-10-2018,39,Out, 21:21
71382_49ab825d,17-10-2018,39,Out, 21:21
60926_6e7f5fef,17-10-2018,39,Out, 21:21
60923_25fc2f09,17-10-2018,39,Out, 21:21
60920_bc2ff7be,17-10-2018,39,Out, 21:21
69084_f64094c5,17-10-2018,39,Out, 21:21
69066_a9c0a1a0,17-10-2018,38,Out, 21:21
60922_a8af9d27,17-10-2018,39,Out, 21:21
60929_fbe9bcbe,17-10-2018,39,Out, 21:21
60916_351c4852,17-10-2018,39,Out, 21:21
60915_3f02403e,17-10-2018,39,Out, 21:21
60931_c85e1c28,17-10-2018,39,Out, 21:21
67637_83814f5e,17-10-2018,39,Out, 21:21
60919_18fb3860,17-10-2018,39,Out, 21:21
61091_94b36389,17-10-2018,39,Out, 21:20
60913_9fab843b,17-10-2018,39,Out, 21:20
60911_283e7274,17-10-2018,39,Out, 21:20
60910_ee92c246,17-10-2018,39,Out, 21:20
63958_fac8e9dc,17-10-2018,39,Out, 21:20
67563_48c7bc17,17-10-2018,39,Out, 21:20
71149_d04c0d5d,17-10-2018,39,Out, 21:20
60914_8b5d72b1,17-10-2018,39,Out, 21:20
60921_38ad7206,17-10-2018,40,Out, 21:20
68492_2952710e,17-10-2018,40,Out, 21:20
60912_a68aa521,17-10-2018,39,Out, 21:20
60925_6a7a02a6,17-10-2018,39,Out, 21:20
60908_01541a07,17-10-2018,39,Out, 21:20
63968_8f0b875a,17-10-2018,39,Out, 21:20
72485_3737974f,17-10-2018,39,Out, 21:20
68043_1c8cd40c,17-10-2018,39,Out, 21:19
60909_f98a6c72,17-10-2018,39,Out, 21:19
60906_3f1f5e05,17-10-2018,39,Out, 21:19
69418_254aaa0a,17-10-2018,39,Out, 21:19
66839_c1f74e7c,17-10-2018,39,Out, 21:19
60905_109423f7,17-10-2018,39,Out, 21:19
68644_52ab1dc9,17-10-2018,39,Out, 21:19
69415_625d05d0,17-10-2018,40,Out, 21:19
60903_fe2c233f,17-10-2018,39,Out, 21:19
60902_24a12c35,17-10-2018,39,Out, 21:19
69631_98ddad2c,17-10-2018,39,Out, 21:19
60900_bf0ad3bf,17-10-2018,39,Out, 21:19
60898_4aa0fee9,17-10-2018,39,Out, 21:19
60899_e8dc875f,17-10-2018,39,Out, 21:19
60924_771d33de,17-10-2018,39,Out, 21:19
60893_482a2d5a,17-10-2018,40,Out, 21:19
60896_bfe4c505,17-10-2018,40,Out, 21:19
68496_841d2856,17-10-2018,39,Out, 21:19
60891_bd152ba2,17-10-2018,39,Out, 21:19
60892_eb1b2976,17-10-2018,39,Out, 21:18
64343_c5617fee,17-10-2018,39,Out, 21:18
68569_a0e6f657,17-10-2018,40,Out, 21:18
63686_5d1389c0,17-10-2018,39,Out, 21:18
72645_92fbf10f,17-10-2018,39,Out, 21:18
60890_19eec703,17-10-2018,39,Out, 21:18
60887_f3265a26,17-10-2018,40,Out, 21:18
60886_6f04f94b,17-10-2018,39,Out, 21:18
60889_caef7fb2,17-10-2018,39,Out, 21:18
60883_b6fc3156,17-10-2018,39,Out, 21:18
60881_ccf1963b,17-10-2018,38,Out, 21:18
60880_dd371ef9,17-10-2018,40,Out, 21:18
60879_9325f8d0,17-10-2018,40,Out, 21:18
72564_00dd3bc2,17-10-2018,39,Out, 21:18
60885_7d34e7fa,17-10-2018,39,Out, 21:18
60877_66795003,17-10-2018,39,Out, 21:18
60875_946573f1,17-10-2018,39,Out, 21:18
70417_475170be,17-10-2018,39,Out, 21:18
60878_3080a116,17-10-2018,39,Out, 21:18
60873_2f87ad31,17-10-2018,39,Out, 21:18
60882_037a7500,17-10-2018,38,Out, 21:17
70722_3c0368ba,17-10-2018,39,Out, 21:17
72352_22108a89,17-10-2018,40,Out, 21:17
72608_15d0a425,17-10-2018,39,Out, 21:17
60874_948fb813,17-10-2018,39,Out, 21:17
72300_f22a7e0d,17-10-2018,40,Out, 21:17
60870_ddb90b50,17-10-2018,39,Out, 21:17
60869_a57d7555,17-10-2018,40,Out, 21:17
69068_7dce7010,17-10-2018,40,Out, 21:17
60867_e643d8e8,17-10-2018,39,Out, 21:17
60868_296de5a9,17-10-2018,39,Out, 21:17
63072_7b708bb7,17-10-2018,39,Out, 21:17
68009_ea05d387,17-10-2018,39,Out, 21:17
60888_1fa6bc76,17-10-2018,39,Out, 21:17
60865_db22f4a0,17-10-2018,39,Out, 21:17
69267_57a13ef9,17-10-2018,40,Out, 21:17
60864_095f27d6,17-10-2018,39,Out, 21:17
60861_d0c86c64,17-10-2018,39,Out, 21:17
60860_d7dafff0,17-10-2018,39,Out, 21:17
60862_2aa9f91e,17-10-2018,39,Out, 21:17
68330_5276c024,17-10-2018,39,Out, 21:17
71886_ff3f532b,17-10-2018,38,Out, 21:16
60856_c752a65a,17-10-2018,39,Out, 21:16
60858_b0d95aa4,17-10-2018,39,Out, 21:16
60855_40dd5912,17-10-2018,39,Out, 21:16
60853_1c801f9f,17-10-2018,39,Out, 21:16
60859_4da383ef,17-10-2018,39,Out, 21:16
60854_3b620a39,17-10-2018,39,Out, 21:16
60852_9d630d3b,17-10-2018,39,Out, 21:16
70436_3ca4097e,17-10-2018,39,Out, 21:16
65790_b146e016,17-10-2018,40,Out, 21:16
60851_acb1ef3d,17-10-2018,40,Out, 21:16
60872_c412ca4f,17-10-2018,39,Out, 21:16
60850_e2cdea24,17-10-2018,39,Out, 21:16
60847_69215b1c,17-10-2018,39,Out, 21:16
60866_c80b86f8,17-10-2018,39,Out, 21:16
60848_e5c42317,17-10-2018,39,Out, 21:16
60844_6c2740b1,17-10-2018,38,Out, 21:16
60840_f551e10a,17-10-2018,39,Out, 21:16
60843_25bc7d41,17-10-2018,39,Out, 21:16
60845_03a6d443,17-10-2018,39,Out, 21:15
60838_f8662c30,17-10-2018,39,Out, 21:15
60837_4adada73,17-10-2018,39,Out, 21:15
60841_5c96efa4,17-10-2018,39,Out, 21:15
60836_44e7ab50,17-10-2018,39,Out, 21:15
60835_221d1a1a,17-10-2018,39,Out, 21:15
60849_3d046880,17-10-2018,39,Out, 21:15
72115_8d2a1421,17-10-2018,39,Out, 21:15
61520_621e5304,17-10-2018,41,Out, 21:15
67960_48e2c774,17-10-2018,39,Out, 21:15
60833_222630f8,17-10-2018,39,Out, 21:15
60829_3c76722f,17-10-2018,39,Out, 21:15
60834_58f5a683,17-10-2018,39,Out, 21:15
60827_26ec9381,17-10-2018,40,Out, 21:15
60830_8ff7bde0,17-10-2018,39,Out, 21:15
60826_4e1b8e7d,17-10-2018,39,Out, 21:15
62168_28951549,17-10-2018,39,Out, 21:15
60824_bf123724,17-10-2018,39,Out, 21:15
60846_0c5a6dd0,17-10-2018,39,Out, 21:14
60823_f7c45f7f,17-10-2018,39,Out, 21:14
60822_79942bc1,17-10-2018,39,Out, 21:14
60821_2525333d,17-10-2018,39,Out, 21:14
60819_26a60386,17-10-2018,39,Out, 21:14
60817_12374492,17-10-2018,39,Out, 21:14
68090_94bec495,17-10-2018,39,Out, 21:14
60813_453e4052,17-10-2018,39,Out, 21:14
60812_568d60cc,17-10-2018,39,Out, 21:14
71686_35d824d5,17-10-2018,39,Out, 21:14
60815_5a3686a5,17-10-2018,39,Out, 21:14
60907_976660db,17-10-2018,39,Out, 21:14
60809_e974382e,17-10-2018,39,Out, 21:14
72688_ca1e132b,17-10-2018,39,Out, 21:14
60810_3943a882,17-10-2018,39,Out, 21:14
72657_bf5d777f,17-10-2018,39,Out, 21:14
60806_401dc021,17-10-2018,39,Out, 21:14
60807_433c3fe0,17-10-2018,39,Out, 21:14
60805_bf0f9901,17-10-2018,39,Out, 21:14
60804_5274442a,17-10-2018,39,Out, 21:14
68920_54088d64,17-10-2018,39,Out, 21:14
60801_d2cd30d6,17-10-2018,39,Out, 21:14
60802_ab050005,17-10-2018,39,Out, 21:13
60832_ebdf3d22,17-10-2018,39,Out, 21:13
60799_4ce1e9e2,17-10-2018,39,Out, 21:13
60800_8c8534a7,17-10-2018,39,Out, 21:13
60797_88b690ba,17-10-2018,39,Out, 21:13
60798_bc39542d,17-10-2018,38,Out, 21:13
60796_89ba24d4,17-10-2018,39,Out, 21:13
68581_b8039fb8,17-10-2018,39,Out, 21:13
60795_2fcd5106,17-10-2018,39,Out, 21:13
60794_f4d723c1,17-10-2018,39,Out, 21:13
67971_98f13de4,17-10-2018,39,Out, 21:13
60792_3cdfc9a3,17-10-2018,38,Out, 21:13
60791_6d24abdd,17-10-2018,39,Out, 21:13
69100_435faec9,17-10-2018,39,Out, 21:13
72275_c0d2c975,17-10-2018,40,Out, 21:13
60790_bd36e2a1,17-10-2018,39,Out, 21:13
60787_11516db9,17-10-2018,38,Out, 21:12
72211_d51f2db7,17-10-2018,39,Out, 21:12
60786_365777ee,17-10-2018,39,Out, 21:12
61714_5cbfce13,17-10-2018,39,Out, 21:12
60784_099d645a,17-10-2018,39,Out, 21:12
60785_492dd67d,17-10-2018,39,Out, 21:12
61835_f5f58429,17-10-2018,39,Out, 21:12
60789_741f2651,17-10-2018,39,Out, 21:12
60781_69e1c551,17-10-2018,39,Out, 21:12
60782_332cdb03,17-10-2018,39,Out, 21:12
70378_a5874f36,17-10-2018,39,Out, 21:12
60788_78e16293,17-10-2018,39,Out, 21:12
60778_c785c042,17-10-2018,39,Out, 21:12
60779_e777274f,17-10-2018,39,Out, 21:12
60774_c12b9396,17-10-2018,39,Out, 21:12
60777_5b6ca876,17-10-2018,39,Out, 21:12
61008_a12f937d,17-10-2018,39,Out, 21:12
60775_63ed6ac6,17-10-2018,39,Out, 21:11
60773_afd314b2,17-10-2018,39,Out, 21:11
69926_8c7de530,17-10-2018,39,Out, 21:11
60772_7961b773,17-10-2018,39,Out, 21:11
60770_70348f94,17-10-2018,39,Out, 21:11
60771_cf62c40d,17-10-2018,38,Out, 21:11
72709_8802df82,17-10-2018,39,Out, 21:11
68082_3f7b6deb,17-10-2018,39,Out, 21:11
60769_ddab8c53,17-10-2018,39,Out, 21:11
66725_254c2ba3,17-10-2018,39,Out, 21:11
60768_efdf5953,17-10-2018,39,Out, 21:11
60766_0a6c4ed6,17-10-2018,39,Out, 21:11
60764_f47400f7,17-10-2018,39,Out, 21:11
60765_72d9b554,17-10-2018,39,Out, 21:11
60762_02f873cd,17-10-2018,39,Out, 21:11
60763_e37d0424,17-10-2018,39,Out, 21:11
66358_c5eaa0c3,17-10-2018,39,Out, 21:11
72669_c999436d,17-10-2018,39,Out, 21:11
60761_c46b1bab,17-10-2018,39,Out, 21:11
60760_68f3313b,17-10-2018,39,Out, 21:11
60759_4538eee9,17-10-2018,39,Out, 21:11
60757_32c7c1e4,17-10-2018,39,Out, 21:10
68711_3a07732a,17-10-2018,39,Out, 21:10
70792_51e5775b,17-10-2018,38,Out, 21:10
60752_88f1fae0,17-10-2018,39,Out, 21:10
60754_0c090872,17-10-2018,39,Out, 21:10
70754_3cb4ad62,17-10-2018,39,Out, 21:10
60750_33c31810,17-10-2018,39,Out, 21:10
69966_36b178c8,17-10-2018,39,Out, 21:10
70241_7f171d80,17-10-2018,39,Out, 21:10
60756_4e6a463a,17-10-2018,39,Out, 21:10
60748_f7ba3c9e,17-10-2018,38,Out, 21:10
66558_ea4c2981,17-10-2018,39,Out, 21:10
60749_684d8ff5,17-10-2018,39,Out, 21:10
72138_80b04615,17-10-2018,39,Out, 21:10
71487_d4d46b20,17-10-2018,39,Out, 21:10
67678_38bbd10d,17-10-2018,39,Out, 21:10
68000_c084b1b4,17-10-2018,39,Out, 21:10
60747_2efc7985,17-10-2018,39,Out, 21:10
60744_9180a9fd,17-10-2018,39,Out, 21:10
71423_04588ef8,17-10-2018,38,Out, 21:10
60743_ffdc21f7,17-10-2018,39,Out, 21:10
72529_20a5e550,17-10-2018,39,Out, 21:09
60742_634355ee,17-10-2018,39,Out, 21:09
67859_8e7cae22,17-10-2018,39,Out, 21:09
60740_60a82b0a,17-10-2018,39,Out, 21:09
60741_b96465b9,17-10-2018,39,Out, 21:09
67431_ef7e8613,17-10-2018,40,Out, 21:09
70154_886e8978,17-10-2018,40,Out, 21:09
69950_889bc57f,17-10-2018,39,Out, 21:09
60746_9cf245ec,17-10-2018,39,Out, 21:09
60736_0a9dfc80,17-10-2018,39,Out, 21:09
60734_86655900,17-10-2018,39,Out, 21:09
60738_5381c9a3,17-10-2018,38,Out, 21:09
60733_8d8e4319,17-10-2018,39,Out, 21:09
60731_f0c14bef,17-10-2018,39,Out, 21:09
60730_a9ebfe87,17-10-2018,39,Out, 21:09
60728_a48ba560,17-10-2018,39,Out, 21:09
60729_bfbe111b,17-10-2018,39,Out, 21:09
60727_f3a5d4ba,17-10-2018,39,Out, 21:08
60725_f2855211,17-10-2018,39,Out, 21:08
69512_87d18c95,17-10-2018,38,Out, 21:08
60723_d1d351a8,17-10-2018,39,Out, 21:08
60722_b834f341,17-10-2018,38,Out, 21:08
60726_dc445b42,17-10-2018,38,Out, 21:08
61737_6f90402d,17-10-2018,38,Out, 21:08
60721_398c2dfa,17-10-2018,38,Out, 21:08
64702_9a1ae3b3,17-10-2018,39,Out, 21:08
66611_2c9d4fcd,17-10-2018,39,Out, 21:08
60716_6be7198c,17-10-2018,39,Out, 21:08
60715_b77ebe41,17-10-2018,39,Out, 21:08
60714_374faea4,17-10-2018,39,Out, 21:08
60712_5c266692,17-10-2018,38,Out, 21:08
60720_fda7e7f7,17-10-2018,39,Out, 21:08
60711_a9240206,17-10-2018,39,Out, 21:08
60713_ad50840b,17-10-2018,39,Out, 21:08
60710_87e5e9c7,17-10-2018,39,Out, 21:08
71758_9c2c7e58,17-10-2018,39,Out, 21:07
60709_5cce9333,17-10-2018,39,Out, 21:07
72532_6b2a02f8,17-10-2018,38,Out, 21:07
70673_4dd18311,17-10-2018,39,Out, 21:07
60705_b6009817,17-10-2018,39,Out, 21:07
60701_7b8dd8cd,17-10-2018,39,Out, 21:07
60707_f576d7fb,17-10-2018,39,Out, 21:07
60702_1611272b,17-10-2018,39,Out, 21:07
60703_4e5f56bc,17-10-2018,39,Out, 21:07
60699_aed9e0de,17-10-2018,39,Out, 21:07
60700_21fd2e49,17-10-2018,39,Out, 21:07
60698_e3ae5d4d,17-10-2018,39,Out, 21:07
60706_d7bf878c,17-10-2018,40,Out, 21:07
60697_2185974a,17-10-2018,39,Out, 21:07
60696_7161de2e,17-10-2018,39,Out, 21:07
60695_d28d6914,17-10-2018,39,Out, 21:07
60694_bf62c103,17-10-2018,39,Out, 21:07
71792_d14a8e40,17-10-2018,39,Out, 21:07
60693_0f78e348,17-10-2018,39,Out, 21:07
60691_9b410518,17-10-2018,39,Out, 21:07
